mine_id,shift,equipment_id,equipment_type,capacity_per_h,capacity_unit,scheduled_hours,available_hours,operating_hours,idle_hours,maintenance_hours,breakdown_hours,availability,utilization,failure_event,maintenance_event,weather_state,haulage_state,production_contribution_t,date,provenance
SYN_MINE_01,C,SYN_EXC_002,excavator,49.99,t ore/h,6.0,6.0,4.807,1.193,0.0,0.0,1.0,0.8012,False,False,DRY,NORMAL,232.39,2021-01-07,SYNTHETIC
SYN_MINE_01,C,SYN_TRUCK_001,dumper,8.0,t/h,6.0,6.0,4.807,1.193,0.0,0.0,1.0,0.8012,False,False,DRY,NORMAL,0.0,2021-01-07,SYNTHETIC
SYN_MINE_01,C,SYN_TRUCK_002,dumper,8.0,t/h,6.0,6.0,4.807,1.193,0.0,0.0,1.0,0.8012,False,False,DRY,NORMAL,0.0,2021-01-07,SYNTHETIC
SYN_MINE_01,C,SYN_TRUCK_003,dumper,8.0,t/h,6.0,6.0,4.807,1.193,0.0,0.0,1.0,0.8012,False,False,DRY,NORMAL,0.0,2021-01-07,SYNTHETIC
SYN_MINE_01,C,SYN_TRUCK_004,dumper,8.0,t/h,6.0,6.0,4.807,1.193,0.0,0.0,1.0,0.8012,False,False,DRY,NORMAL,0.0,2021-01-07,SYNTHETIC
SYN_MINE_01,C,SYN_TRUCK_005,dumper,8.0,t/h,6.0,5.565,4.458,1.106,0.0,0.435,0.9275,0.8012,True,False,DRY,NORMAL,0.0,2021-01-07,SYNTHETIC
SYN_MINE_01,C,SYN_TRUCK_006,dumper,8.0,t/h,6.0,6.0,4.807,1.193,0.0,0.0,1.0,0.8012,False,False,DRY,NORMAL,0.0,2021-01-07,SYNTHETIC
SYN_MINE_01,C,SYN_TRUCK_007,dumper,8.0,t/h,6.0,6.0,4.807,1.193,0.0,0.0,1.0,0.8012,False,False,DRY,NORMAL,0.0,2021-01-07,SYNTHETIC
SYN_MINE_01,C,SYN_TRUCK_008,dumper,8.0,t/h,6.0,1.668,1.336,0.332,0.0,3.196,0.278,0.8012,True,False,DRY,NORMAL,0.0,2021-01-07,SYNTHETIC
SYN_MINE_01,C,SYN_TRUCK_009,dumper,8.0,t/h,6.0,6.0,4.807,1.193,0.0,0.0,1.0,0.8012,False,False,DRY,NORMAL,0.0,2021-01-07,SYNTHETIC
SYN_MINE_01,C,SYN_TRUCK_010,dumper,8.0,t/h,6.0,6.0,4.807,1.193,0.0,0.0,1.0,0.8012,False,False,DRY,NORMAL,0.0,2021-01-07,SYNTHETIC
SYN_MINE_01,C,SYN_TRUCK_011,dumper,8.0,t/h,6.0,0.593,0.475,0.118,0.0,5.407,0.0988,0.8012,False,False,DRY,NORMAL,0.0,2021-01-07,SYNTHETIC
SYN_MINE_01,C,SYN_TRUCK_012,dumper,8.0,t/h,6.0,6.0,4.807,1.193,0.0,0.0,1.0,0.8012,False,False,DRY,NORMAL,0.0,2021-01-07,SYNTHETIC
SYN_MINE_01,C,SYN_TRUCK_013,dumper,8.0,t/h,6.0,6.0,4.807,1.193,0.0,0.0,1.0,0.8012,False,False,DRY,NORMAL,0.0,2021-01-07,SYNTHETIC
SYN_MINE_01,C,SYN_TRUCK_014,dumper,8.0,t/h,6.0,6.0,4.807,1.193,0.0,0.0,1.0,0.8012,False,False,DRY,NORMAL,0.0,2021-01-07,SYNTHETIC
SYN_MINE_01,C,SYN_TRUCK_015,dumper,8.0,t/h,6.0,6.0,4.807,1.193,0.0,0.0,1.0,0.8012,False,False,DRY,NORMAL,0.0,2021-01-07,SYNTHETIC
SYN_MINE_01,C,SYN_TRUCK_016,dumper,8.0,t/h,6.0,6.0,4.807,1.193,0.0,0.0,1.0,0.8012,False,False,DRY,NORMAL,0.0,2021-01-07,SYNTHETIC
SYN_MINE_01,C,SYN_TRUCK_017,dumper,8.0,t/h,6.0,6.0,4.807,1.193,0.0,0.0,1.0,0.8012,False,False,DRY,NORMAL,0.0,2021-01-07,SYNTHETIC
SYN_MINE_01,C,SYN_TRUCK_018,dumper,8.0,t/h,6.0,6.0,4.807,1.193,0.0,0.0,1.0,0.8012,False,False,DRY,NORMAL,0.0,2021-01-07,SYNTHETIC
SYN_MINE_01,C,SYN_DRILL_001,drill,8.5,m/h,6.0,6.0,6.0,0.0,0.0,0.0,1.0,1.0,False,False,DRY,NORMAL,0.0,2021-01-07,SYNTHETIC
SYN_MINE_01,C,SYN_DRILL_002,drill,8.5,m/h,6.0,6.0,6.0,0.0,0.0,0.0,1.0,1.0,False,False,DRY,NORMAL,0.0,2021-01-07,SYNTHETIC
SYN_MINE_01,A,SYN_EXC_001,excavator,49.99,t ore/h,7.0,7.0,6.27,0.73,0.0,0.0,1.0,0.8957,False,False,DRY,NORMAL,316.46,2021-01-08,SYNTHETIC
SYN_MINE_01,A,SYN_EXC_002,excavator,49.99,t ore/h,7.0,7.0,6.27,0.73,0.0,0.0,1.0,0.8957,False,False,DRY,NORMAL,316.46,2021-01-08,SYNTHETIC
SYN_MINE_01,A,SYN_TRUCK_001,dumper,8.0,t/h,7.0,7.0,6.27,0.73,0.0,0.0,1.0,0.8957,False,False,DRY,NORMAL,0.0,2021-01-08,SYNTHETIC
SYN_MINE_01,A,SYN_TRUCK_002,dumper,8.0,t/h,7.0,7.0,6.27,0.73,0.0,0.0,1.0,0.8957,False,False,DRY,NORMAL,0.0,2021-01-08,SYNTHETIC
SYN_MINE_01,A,SYN_TRUCK_003,dumper,8.0,t/h,7.0,5.441,4.874,0.568,0.0,1.559,0.7773,0.8957,True,False,DRY,NORMAL,0.0,2021-01-08,SYNTHETIC
SYN_MINE_01,A,SYN_TRUCK_004,dumper,8.0,t/h,7.0,7.0,6.27,0.73,0.0,0.0,1.0,0.8957,False,False,DRY,NORMAL,0.0,2021-01-08,SYNTHETIC
SYN_MINE_01,A,SYN_TRUCK_005,dumper,8.0,t/h,7.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,False,False,DRY,NORMAL,0.0,2021-01-08,SYNTHETIC
SYN_MINE_01,A,SYN_TRUCK_006,dumper,8.0,t/h,7.0,7.0,6.27,0.73,0.0,0.0,1.0,0.8957,False,False,DRY,NORMAL,0.0,2021-01-08,SYNTHETIC
SYN_MINE_01,A,SYN_TRUCK_007,dumper,8.0,t/h,7.0,7.0,6.27,0.73,0.0,0.0,1.0,0.8957,False,False,DRY,NORMAL,0.0,2021-01-08,SYNTHETIC
SYN_MINE_01,A,SYN_TRUCK_008,dumper,8.0,t/h,7.0,7.0,6.27,0.73,0.0,0.0,1.0,0.8957,False,False,DRY,NORMAL,0.0,2021-01-08,SYNTHETIC
SYN_MINE_01,A,SYN_TRUCK_009,dumper,8.0,t/h,7.0,7.0,6.27,0.73,0.0,0.0,1.0,0.8957,False,False,DRY,NORMAL,0.0,2021-01-08,SYNTHETIC
SYN_MINE_01,A,SYN_TRUCK_010,dumper,8.0,t/h,7.0,7.0,6.27,0.73,0.0,0.0,1.0,0.8957,False,False,DRY,NORMAL,0.0,2021-01-08,SYNTHETIC
SYN_MINE_01,A,SYN_TRUCK_011,dumper,8.0,t/h,7.0,7.0,6.27,0.73,0.0,0.0,1.0,0.8957,False,False,DRY,NORMAL,0.0,2021-01-08,SYNTHETIC
SYN_MINE_01,A,SYN_TRUCK_012,dumper,8.0,t/h,7.0,7.0,6.27,0.73,0.0,0.0,1.0,0.8957,False,False,DRY,NORMAL,0.0,2021-01-08,SYNTHETIC
SYN_MINE_01,A,SYN_TRUCK_013,dumper,8.0,t/h,7.0,7.0,6.27,0.73,0.0,0.0,1.0,0.8957,False,False,DRY,NORMAL,0.0,2021-01-08,SYNTHETIC
SYN_MINE_01,A,SYN_TRUCK_014,dumper,8.0,t/h,7.0,7.0,6.27,0.73,0.0,0.0,1.0,0.8957,False,False,DRY,NORMAL,0.0,2021-01-08,SYNTHETIC
SYN_MINE_01,A,SYN_TRUCK_015,dumper,8.0,t/h,7.0,2.609,2.337,0.272,0.0,4.391,0.3727,0.8957,True,False,DRY,NORMAL,0.0,2021-01-08,SYNTHETIC
SYN_MINE_01,A,SYN_TRUCK_016,dumper,8.0,t/h,7.0,7.0,6.27,0.73,0.0,0.0,1.0,0.8957,False,False,DRY,NORMAL,0.0,2021-01-08,SYNTHETIC
SYN_MINE_01,A,SYN_TRUCK_017,dumper,8.0,t/h,7.0,7.0,6.27,0.73,0.0,0.0,1.0,0.8957,False,False,DRY,NORMAL,0.0,2021-01-08,SYNTHETIC
SYN_MINE_01,A,SYN_TRUCK_018,dumper,8.0,t/h,7.0,0.147,0.132,0.015,6.853,0.0,0.021,0.8957,False,True,DRY,NORMAL,0.0,2021-01-08,SYNTHETIC
SYN_MINE_01,A,SYN_DRILL_001,drill,8.5,m/h,7.0,7.0,7.0,0.0,0.0,0.0,1.0,1.0,False,False,DRY,NORMAL,0.0,2021-01-08,SYNTHETIC
SYN_MINE_01,A,SYN_DRILL_002,drill,8.5,m/h,7.0,7.0,7.0,0.0,0.0,0.0,1.0,1.0,False,False,DRY,NORMAL,0.0,2021-01-08,SYNTHETIC
SYN_MINE_01,B,SYN_EXC_001,excavator,49.99,t ore/h,7.0,7.0,5.902,1.098,0.0,0.0,1.0,0.8431,False,False,DRY,NORMAL,293.36,2021-01-08,SYNTHETIC
SYN_MINE_01,B,SYN_EXC_002,excavator,49.99,t ore/h,7.0,7.0,5.902,1.098,0.0,0.0,1.0,0.8431,False,False,DRY,NORMAL,293.36,2021-01-08,SYNTHETIC
SYN_MINE_01,B,SYN_TRUCK_001,dumper,8.0,t/h,7.0,7.0,5.902,1.098,0.0,0.0,1.0,0.8431,False,False,DRY,NORMAL,0.0,2021-01-08,SYNTHETIC
SYN_MINE_01,B,SYN_TRUCK_002,dumper,8.0,t/h,7.0,3.602,3.037,0.565,0.0,3.398,0.5146,0.8431,True,False,DRY,NORMAL,0.0,2021-01-08,SYNTHETIC
SYN_MINE_01,B,SYN_TRUCK_003,dumper,8.0,t/h,7.0,1.762,1.486,0.276,0.0,5.238,0.2518,0.8431,True,False,DRY,NORMAL,0.0,2021-01-08,SYNTHETIC
SYN_MINE_01,B,SYN_TRUCK_004,dumper,8.0,t/h,7.0,7.0,5.902,1.098,0.0,0.0,1.0,0.8431,False,False,DRY,NORMAL,0.0,2021-01-08,SYNTHETIC
SYN_MINE_01,B,SYN_TRUCK_005,dumper,8.0,t/h,7.0,5.627,4.745,0.883,0.0,1.373,0.8039,0.8431,False,False,DRY,NORMAL,0.0,2021-01-08,SYNTHETIC
SYN_MINE_01,B,SYN_TRUCK_006,dumper,8.0,t/h,7.0,7.0,5.902,1.098,0.0,0.0,1.0,0.8431,False,False,DRY,NORMAL,0.0,2021-01-08,SYNTHETIC
SYN_MINE_01,B,SYN_TRUCK_007,dumper,8.0,t/h,7.0,7.0,5.902,1.098,0.0,0.0,1.0,0.8431,False,False,DRY,NORMAL,0.0,2021-01-08,SYNTHETIC
SYN_MINE_01,B,SYN_TRUCK_008,dumper,8.0,t/h,7.0,7.0,5.902,1.098,0.0,0.0,1.0,0.8431,False,False,DRY,NORMAL,0.0,2021-01-08,SYNTHETIC
SYN_MINE_01,B,SYN_TRUCK_009,dumper,8.0,t/h,7.0,7.0,5.902,1.098,0.0,0.0,1.0,0.8431,False,False,DRY,NORMAL,0.0,2021-01-08,SYNTHETIC
SYN_MINE_01,B,SYN_TRUCK_010,dumper,8.0,t/h,7.0,7.0,5.902,1.098,0.0,0.0,1.0,0.8431,False,False,DRY,NORMAL,0.0,2021-01-08,SYNTHETIC
SYN_MINE_01,B,SYN_TRUCK_011,dumper,8.0,t/h,7.0,7.0,5.902,1.098,0.0,0.0,1.0,0.8431,False,False,DRY,NORMAL,0.0,2021-01-08,SYNTHETIC
SYN_MINE_01,B,SYN_TRUCK_012,dumper,8.0,t/h,7.0,7.0,5.902,1.098,0.0,0.0,1.0,0.8431,False,False,DRY,NORMAL,0.0,2021-01-08,SYNTHETIC
SYN_MINE_01,B,SYN_TRUCK_013,dumper,8.0,t/h,7.0,7.0,5.902,1.098,0.0,0.0,1.0,0.8431,False,False,DRY,NORMAL,0.0,2021-01-08,SYNTHETIC
SYN_MINE_01,B,SYN_TRUCK_014,dumper,8.0,t/h,7.0,7.0,5.902,1.098,0.0,0.0,1.0,0.8431,False,False,DRY,NORMAL,0.0,2021-01-08,SYNTHETIC
SYN_MINE_01,B,SYN_TRUCK_015,dumper,8.0,t/h,7.0,2.647,2.232,0.415,0.0,4.353,0.3781,0.8431,False,False,DRY,NORMAL,0.0,2021-01-08,SYNTHETIC
SYN_MINE_01,B,SYN_TRUCK_016,dumper,8.0,t/h,7.0,7.0,5.902,1.098,0.0,0.0,1.0,0.8431,False,False,DRY,NORMAL,0.0,2021-01-08,SYNTHETIC
SYN_MINE_01,B,SYN_TRUCK_017,dumper,8.0,t/h,7.0,7.0,5.902,1.098,0.0,0.0,1.0,0.8431,False,False,DRY,NORMAL,0.0,2021-01-08,SYNTHETIC
SYN_MINE_01,B,SYN_TRUCK_018,dumper,8.0,t/h,7.0,7.0,5.902,1.098,0.0,0.0,1.0,0.8431,False,False,DRY,NORMAL,0.0,2021-01-08,SYNTHETIC
SYN_MINE_01,B,SYN_DRILL_001,drill,8.5,m/h,7.0,7.0,7.0,0.0,0.0,0.0,1.0,1.0,False,False,DRY,NORMAL,0.0,2021-01-08,SYNTHETIC
SYN_MINE_01,B,SYN_DRILL_002,drill,8.5,m/h,7.0,7.0,7.0,0.0,0.0,0.0,1.0,1.0,False,False,DRY,NORMAL,0.0,2021-01-08,SYNTHETIC
SYN_MINE_01,C,SYN_EXC_001,excavator,49.99,t ore/h,6.0,6.0,5.003,0.997,0.0,0.0,1.0,0.8339,False,False,DRY,NORMAL,225.72,2021-01-08,SYNTHETIC
SYN_MINE_01,C,SYN_EXC_002,excavator,49.99,t ore/h,6.0,6.0,5.003,0.997,0.0,0.0,1.0,0.8339,False,False,DRY,NORMAL,225.72,2021-01-08,SYNTHETIC
SYN_MINE_01,C,SYN_TRUCK_001,dumper,8.0,t/h,6.0,6.0,5.003,0.997,0.0,0.0,1.0,0.8339,False,False,DRY,NORMAL,0.0,2021-01-08,SYNTHETIC
SYN_MINE_01,C,SYN_TRUCK_002,dumper,8.0,t/h,6.0,5.509,4.594,0.915,0.0,0.491,0.9182,0.8339,False,False,DRY,NORMAL,0.0,2021-01-08,SYNTHETIC
SYN_MINE_01,C,SYN_TRUCK_003,dumper,8.0,t/h,6.0,4.131,3.444,0.686,0.0,1.869,0.6885,0.8339,False,False,DRY,NORMAL,0.0,2021-01-08,SYNTHETIC
SYN_MINE_01,C,SYN_TRUCK_004,dumper,8.0,t/h,6.0,6.0,5.003,0.997,0.0,0.0,1.0,0.8339,False,False,DRY,NORMAL,0.0,2021-01-08,SYNTHETIC
SYN_MINE_01,C,SYN_TRUCK_005,dumper,8.0,t/h,6.0,6.0,5.003,0.997,0.0,0.0,1.0,0.8339,False,False,DRY,NORMAL,0.0,2021-01-08,SYNTHETIC
SYN_MINE_01,C,SYN_TRUCK_006,dumper,8.0,t/h,6.0,6.0,5.003,0.997,0.0,0.0,1.0,0.8339,False,False,DRY,NORMAL,0.0,2021-01-08,SYNTHETIC
SYN_MINE_01,C,SYN_TRUCK_007,dumper,8.0,t/h,6.0,6.0,5.003,0.997,0.0,0.0,1.0,0.8339,False,False,DRY,NORMAL,0.0,2021-01-08,SYNTHETIC
SYN_MINE_01,C,SYN_TRUCK_008,dumper,8.0,t/h,6.0,6.0,5.003,0.997,0.0,0.0,1.0,0.8339,False,False,DRY,NORMAL,0.0,2021-01-08,SYNTHETIC
SYN_MINE_01,C,SYN_TRUCK_009,dumper,8.0,t/h,6.0,6.0,5.003,0.997,0.0,0.0,1.0,0.8339,False,False,DRY,NORMAL,0.0,2021-01-08,SYNTHETIC
SYN_MINE_01,C,SYN_TRUCK_010,dumper,8.0,t/h,6.0,2.72,2.268,0.452,0.0,3.28,0.4533,0.8339,True,False,DRY,NORMAL,0.0,2021-01-08,SYNTHETIC
SYN_MINE_01,C,SYN_TRUCK_011,dumper,8.0,t/h,6.0,6.0,5.003,0.997,0.0,0.0,1.0,0.8339,False,False,DRY,NORMAL,0.0,2021-01-08,SYNTHETIC
SYN_MINE_01,C,SYN_TRUCK_012,dumper,8.0,t/h,6.0,6.0,5.003,0.997,0.0,0.0,1.0,0.8339,False,False,DRY,NORMAL,0.0,2021-01-08,SYNTHETIC
SYN_MINE_01,C,SYN_TRUCK_013,dumper,8.0,t/h,6.0,6.0,5.003,0.997,0.0,0.0,1.0,0.8339,False,False,DRY,NORMAL,0.0,2021-01-08,SYNTHETIC
SYN_MINE_01,C,SYN_TRUCK_014,dumper,8.0,t/h,6.0,6.0,5.003,0.997,0.0,0.0,1.0,0.8339,False,False,DRY,NORMAL,0.0,2021-01-08,SYNTHETIC
SYN_MINE_01,C,SYN_TRUCK_015,dumper,8.0,t/h,6.0,6.0,5.003,0.997,0.0,0.0,1.0,0.8339,False,False,DRY,NORMAL,0.0,2021-01-08,SYNTHETIC
SYN_MINE_01,C,SYN_TRUCK_016,dumper,8.0,t/h,6.0,6.0,5.003,0.997,0.0,0.0,1.0,0.8339,False,False,DRY,NORMAL,0.0,2021-01-08,SYNTHETIC
SYN_MINE_01,C,SYN_TRUCK_017,dumper,8.0,t/h,6.0,6.0,5.003,0.997,0.0,0.0,1.0,0.8339,False,False,DRY,NORMAL,0.0,2021-01-08,SYNTHETIC
SYN_MINE_01,C,SYN_TRUCK_018,dumper,8.0,t/h,6.0,6.0,5.003,0.997,0.0,0.0,1.0,0.8339,False,False,DRY,NORMAL,0.0,2021-01-08,SYNTHETIC
SYN_MINE_01,C,SYN_DRILL_001,drill,8.5,m/h,6.0,6.0,6.0,0.0,0.0,0.0,1.0,1.0,False,False,DRY,NORMAL,0.0,2021-01-08,SYNTHETIC
SYN_MINE_01,C,SYN_DRILL_002,drill,8.5,m/h,6.0,6.0,6.0,0.0,0.0,0.0,1.0,1.0,False,False,DRY,NORMAL,0.0,2021-01-08,SYNTHETIC
SYN_MINE_01,A,SYN_EXC_001,excavator,49.99,t ore/h,7.0,7.0,5.746,1.254,0.0,0.0,1.0,0.8209,False,False,DRY,NORMAL,261.77,2021-01-09,SYNTHETIC
SYN_MINE_01,A,SYN_EXC_002,excavator,49.99,t ore/h,7.0,7.0,5.746,1.254,0.0,0.0,1.0,0.8209,False,False,DRY,NORMAL,261.77,2021-01-09,SYNTHETIC
SYN_MINE_01,A,SYN_TRUCK_001,dumper,8.0,t/h,7.0,7.0,5.746,1.254,0.0,0.0,1.0,0.8209,False,False,DRY,NORMAL,0.0,2021-01-09,SYNTHETIC
SYN_MINE_01,A,SYN_TRUCK_002,dumper,8.0,t/h,7.0,7.0,5.746,1.254,0.0,0.0,1.0,0.8209,False,False,DRY,NORMAL,0.0,2021-01-09,SYNTHETIC
SYN_MINE_01,A,SYN_TRUCK_003,dumper,8.0,t/h,7.0,7.0,5.746,1.254,0.0,0.0,1.0,0.8209,False,False,DRY,NORMAL,0.0,2021-01-09,SYNTHETIC
SYN_MINE_01,A,SYN_TRUCK_004,dumper,8.0,t/h,7.0,7.0,5.746,1.254,0.0,0.0,1.0,0.8209,False,False,DRY,NORMAL,0.0,2021-01-09,SYNTHETIC
SYN_MINE_01,A,SYN_TRUCK_005,dumper,8.0,t/h,7.0,7.0,5.746,1.254,0.0,0.0,1.0,0.8209,False,False,DRY,NORMAL,0.0,2021-01-09,SYNTHETIC
SYN_MINE_01,A,SYN_TRUCK_006,dumper,8.0,t/h,7.0,7.0,5.746,1.254,0.0,0.0,1.0,0.8209,False,False,DRY,NORMAL,0.0,2021-01-09,SYNTHETIC
SYN_MINE_01,A,SYN_TRUCK_007,dumper,8.0,t/h,7.0,7.0,5.746,1.254,0.0,0.0,1.0,0.8209,False,False,DRY,NORMAL,0.0,2021-01-09,SYNTHETIC
SYN_MINE_01,A,SYN_TRUCK_008,dumper,8.0,t/h,7.0,7.0,5.746,1.254,0.0,0.0,1.0,0.8209,False,False,DRY,NORMAL,0.0,2021-01-09,SYNTHETIC
SYN_MINE_01,A,SYN_TRUCK_009,dumper,8.0,t/h,7.0,7.0,5.746,1.254,0.0,0.0,1.0,0.8209,False,False,DRY,NORMAL,0.0,2021-01-09,SYNTHETIC
SYN_MINE_01,A,SYN_TRUCK_010,dumper,8.0,t/h,7.0,3.487,2.862,0.625,0.0,3.513,0.4981,0.8209,False,False,DRY,NORMAL,0.0,2021-01-09,SYNTHETIC
SYN_MINE_01,A,SYN_TRUCK_011,dumper,8.0,t/h,7.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,False,True,DRY,NORMAL,0.0,2021-01-09,SYNTHETIC
SYN_MINE_01,A,SYN_TRUCK_012,dumper,8.0,t/h,7.0,7.0,5.746,1.254,0.0,0.0,1.0,0.8209,False,False,DRY,NORMAL,0.0,2021-01-09,SYNTHETIC
SYN_MINE_01,A,SYN_TRUCK_013,dumper,8.0,t/h,7.0,7.0,5.746,1.254,0.0,0.0,1.0,0.8209,False,False,DRY,NORMAL,0.0,2021-01-09,SYNTHETIC
SYN_MINE_01,A,SYN_TRUCK_014,dumper,8.0,t/h,7.0,7.0,5.746,1.254,0.0,0.0,1.0,0.8209,False,False,DRY,NORMAL,0.0,2021-01-09,SYNTHETIC
SYN_MINE_01,A,SYN_TRUCK_015,dumper,8.0,t/h,7.0,7.0,5.746,1.254,0.0,0.0,1.0,0.8209,False,False,DRY,NORMAL,0.0,2021-01-09,SYNTHETIC
SYN_MINE_01,A,SYN_TRUCK_016,dumper,8.0,t/h,7.0,7.0,5.746,1.254,0.0,0.0,1.0,0.8209,False,False,DRY,NORMAL,0.0,2021-01-09,SYNTHETIC
SYN_MINE_01,A,SYN_TRUCK_017,dumper,8.0,t/h,7.0,7.0,5.746,1.254,0.0,0.0,1.0,0.8209,False,False,DRY,NORMAL,0.0,2021-01-09,SYNTHETIC
SYN_MINE_01,A,SYN_TRUCK_018,dumper,8.0,t/h,7.0,7.0,5.746,1.254,0.0,0.0,1.0,0.8209,False,False,DRY,NORMAL,0.0,2021-01-09,SYNTHETIC
SYN_MINE_01,A,SYN_DRILL_001,drill,8.5,m/h,7.0,7.0,7.0,0.0,0.0,0.0,1.0,1.0,False,False,DRY,NORMAL,0.0,2021-01-09,SYNTHETIC
SYN_MINE_01,A,SYN_DRILL_002,drill,8.5,m/h,7.0,6.718,6.718,0.0,0.0,0.282,0.9598,1.0,True,False,DRY,NORMAL,0.0,2021-01-09,SYNTHETIC
SYN_MINE_01,B,SYN_EXC_001,excavator,49.99,t ore/h,7.0,7.0,6.531,0.469,0.0,0.0,1.0,0.9331,False,False,DRY,NORMAL,330.2,2021-01-09,SYNTHETIC
SYN_MINE_01,B,SYN_EXC_002,excavator,49.99,t ore/h,7.0,7.0,6.531,0.469,0.0,0.0,1.0,0.9331,False,False,DRY,NORMAL,330.2,2021-01-09,SYNTHETIC
SYN_MINE_01,B,SYN_TRUCK_001,dumper,8.0,t/h,7.0,7.0,6.531,0.469,0.0,0.0,1.0,0.9331,False,False,DRY,NORMAL,0.0,2021-01-09,SYNTHETIC
SYN_MINE_01,B,SYN_TRUCK_002,dumper,8.0,t/h,7.0,7.0,6.531,0.469,0.0,0.0,1.0,0.9331,False,False,DRY,NORMAL,0.0,2021-01-09,SYNTHETIC
SYN_MINE_01,B,SYN_TRUCK_003,dumper,8.0,t/h,7.0,0.781,0.729,0.052,0.0,5.765,0.1116,0.9331,True,False,DRY,NORMAL,0.0,2021-01-09,SYNTHETIC
SYN_MINE_01,B,SYN_TRUCK_004,dumper,8.0,t/h,7.0,7.0,6.531,0.469,0.0,0.0,1.0,0.9331,False,False,DRY,NORMAL,0.0,2021-01-09,SYNTHETIC
SYN_MINE_01,B,SYN_TRUCK_005,dumper,8.0,t/h,7.0,7.0,6.531,0.469,0.0,0.0,1.0,0.9331,False,False,DRY,NORMAL,0.0,2021-01-09,SYNTHETIC
SYN_MINE_01,B,SYN_TRUCK_006,dumper,8.0,t/h,7.0,7.0,6.531,0.469,0.0,0.0,1.0,0.9331,False,False,DRY,NORMAL,0.0,2021-01-09,SYNTHETIC
SYN_MINE_01,B,SYN_TRUCK_007,dumper,8.0,t/h,7.0,7.0,6.531,0.469,0.0,0.0,1.0,0.9331,False,False,DRY,NORMAL,0.0,2021-01-09,SYNTHETIC
SYN_MINE_01,B,SYN_TRUCK_008,dumper,8.0,t/h,7.0,7.0,6.531,0.469,0.0,0.0,1.0,0.9331,False,False,DRY,NORMAL,0.0,2021-01-09,SYNTHETIC
SYN_MINE_01,B,SYN_TRUCK_009,dumper,8.0,t/h,7.0,7.0,6.531,0.469,0.0,0.0,1.0,0.9331,False,False,DRY,NORMAL,0.0,2021-01-09,SYNTHETIC
SYN_MINE_01,B,SYN_TRUCK_010,dumper,8.0,t/h,7.0,0.784,0.732,0.053,0.0,2.907,0.1121,0.9331,True,False,DRY,NORMAL,0.0,2021-01-09,SYNTHETIC
SYN_MINE_01,B,SYN_TRUCK_011,dumper,8.0,t/h,7.0,3.557,3.319,0.238,0.0,2.562,0.5082,0.9331,True,False,DRY,NORMAL,0.0,2021-01-09,SYNTHETIC
SYN_MINE_01,B,SYN_TRUCK_012,dumper,8.0,t/h,7.0,7.0,6.531,0.469,0.0,0.0,1.0,0.9331,False,False,DRY,NORMAL,0.0,2021-01-09,SYNTHETIC
SYN_MINE_01,B,SYN_TRUCK_013,dumper,8.0,t/h,7.0,7.0,6.531,0.469,0.0,0.0,1.0,0.9331,False,False,DRY,NORMAL,0.0,2021-01-09,SYNTHETIC
SYN_MINE_01,B,SYN_TRUCK_014,dumper,8.0,t/h,7.0,7.0,6.531,0.469,0.0,0.0,1.0,0.9331,False,False,DRY,NORMAL,0.0,2021-01-09,SYNTHETIC
SYN_MINE_01,B,SYN_TRUCK_015,dumper,8.0,t/h,7.0,7.0,6.531,0.469,0.0,0.0,1.0,0.9331,False,False,DRY,NORMAL,0.0,2021-01-09,SYNTHETIC
SYN_MINE_01,B,SYN_TRUCK_016,dumper,8.0,t/h,7.0,7.0,6.531,0.469,0.0,0.0,1.0,0.9331,False,False,DRY,NORMAL,0.0,2021-01-09,SYNTHETIC
SYN_MINE_01,B,SYN_TRUCK_017,dumper,8.0,t/h,7.0,7.0,6.531,0.469,0.0,0.0,1.0,0.9331,False,False,DRY,NORMAL,0.0,2021-01-09,SYNTHETIC
SYN_MINE_01,B,SYN_TRUCK_018,dumper,8.0,t/h,7.0,7.0,6.531,0.469,0.0,0.0,1.0,0.9331,False,False,DRY,NORMAL,0.0,2021-01-09,SYNTHETIC
SYN_MINE_01,B,SYN_DRILL_001,drill,8.5,m/h,7.0,7.0,7.0,0.0,0.0,0.0,1.0,1.0,False,False,DRY,NORMAL,0.0,2021-01-09,SYNTHETIC
SYN_MINE_01,B,SYN_DRILL_002,drill,8.5,m/h,7.0,4.478,4.478,0.0,0.0,2.522,0.6398,1.0,False,False,DRY,NORMAL,0.0,2021-01-09,SYNTHETIC
SYN_MINE_01,C,SYN_EXC_001,excavator,49.99,t ore/h,6.0,6.0,5.501,0.499,0.0,0.0,1.0,0.9168,False,False,DRY,NORMAL,265.02,2021-01-09,SYNTHETIC
SYN_MINE_01,C,SYN_EXC_002,excavator,49.99,t ore/h,6.0,2.765,2.535,0.23,0.0,3.235,0.4608,0.9168,True,False,DRY,NORMAL,122.12,2021-01-09,SYNTHETIC
SYN_MINE_01,C,SYN_TRUCK_001,dumper,8.0,t/h,6.0,6.0,5.501,0.499,0.0,0.0,1.0,0.9168,False,False,DRY,NORMAL,0.0,2021-01-09,SYNTHETIC
